FILENAME,real_ratio,total_red,total_yellow,PLATE,TREATMENT,TREAT.ID,
maskedImage580.png,0.069910886,12836,120672,132,1,132.1,
maskedImage584.png,0.097257578,10802,80068,132,1,132.1,
maskedImage588.png,0.000129578,12,84423,132,1,132.1,
maskedImage585.png,0.879722262,350953,290230,132,2,132.2,
maskedImage590.png,0.886794916,193832,151462,132,2,132.2,
maskedImage598.png,0.841516505,274449,234125,132,2,132.2,
maskedImage592.png,0.885379646,190381,146528,132,3,132.3,
maskedImage597.png,0.929928722,449932,335969,132,3,132.3,
maskedImage600.png,0.827153114,426999,372044,132,3,132.3,
maskedImage579.png,0.230404032,44431,127011,132,4,132.4,
maskedImage583.png,0.256477181,47050,131989,132,4,132.4,
maskedImage586.png,0.128704088,36779,177734,132,4,132.4,
maskedImage578.png,0.907307679,190812,145754,132,5,132.5,
maskedImage594.png,0.321896135,15606,41844,132,5,132.5,
maskedImage599.png,0.617867103,44496,57087,132,5,132.5,
maskedImage581.png,1.011154439,87510,60476,132,6,132.6,
maskedImage587.png,0.871014055,213683,174031,132,6,132.6,
maskedImage596.png,0.8220666,288547,271090,132,6,132.6,
maskedImage582.png,0.380943346,31974,61664,132,7,132.7,
maskedImage589.png,0.438180653,67355,110410,132,7,132.7,
maskedImage595.png,0.302114684,23135,60014,132,7,132.7,
maskedImage577.png,0.763607647,108940,104756,132,8,132.8,
maskedImage591.png,0.818510702,79513,67908,132,8,132.8,
maskedImage593.png,0.9241705,276282,212328,132,8,132.8,
maskedImage605.png,0,0,46707,133,1,133.1,
maskedImage618.png,0.101461113,3650,27636,133,1,133.1,
maskedImage624.png,0,0,87587,133,1,133.1,
maskedImage608.png,0.905970662,180497,137630,133,2,133.2,
maskedImage610.png,1.001128085,489073,341600,133,2,133.2,
maskedImage617.png,0.771960567,206347,193583,133,2,133.2,
maskedImage601.png,0.931203076,216507,158688,133,3,133.3,
maskedImage606.png,0.891020804,214675,169376,133,3,133.3,
maskedImage623.png,0.746590093,189590,189748,133,3,133.3,
maskedImage602.png,0.554440667,135470,176104,133,4,133.4,
maskedImage620.png,0.928909007,364714,274906,133,4,133.4,
maskedImage621.png,0.907195689,336756,264222,133,4,133.4,
maskedImage612.png,0.821066955,236548,203486,133,5,133.5,
maskedImage613.png,0.881805816,348736,278358,133,5,133.5,
maskedImage619.png,0.894759599,36000,26979,133,5,133.5,
maskedImage607.png,0.951244592,271915,198102,133,6,133.6,
maskedImage611.png,0.768600802,164796,156280,133,6,133.6,
maskedImage614.png,0.718461684,145455,148176,133,6,133.6,
maskedImage603.png,0.737079026,174813,180679,133,7,133.7,
maskedImage604.png,0.798085598,205602,177061,133,7,133.7,
maskedImage609.png,0.71687401,138325,145277,133,7,133.7,
maskedImage615.png,0.051228118,2220,36013,133,8,133.8,
maskedImage616.png,0.782507886,101871,97242,133,8,133.8,
maskedImage622.png,0.026882758,1101,34711,133,8,133.8,
maskedImage640.png,0.001463328,316,111934,134,1,134.1,
maskedImage641.png,0.158247249,41590,158350,134,1,134.1,
maskedImage643.png,0.150608198,22594,98771,134,1,134.1,
maskedImage632.png,0.880530727,427325,358766,134,2,134.2,
maskedImage636.png,0.947087174,261379,198043,134,2,134.2,
maskedImage639.png,0.996793885,305724,212930,134,2,134.2,
maskedImage628.png,0.907435183,415916,318257,134,3,134.3,
maskedImage635.png,0.935440859,272803,204091,134,3,134.3,
maskedImage647.png,0.939149391,260602,195992,134,3,134.3,
maskedImage629.png,0.985736943,342427,250845,134,4,134.4,
maskedImage642.png,0.916543349,289977,218768,134,4,134.4,
maskedImage644.png,0.907176586,317159,247814,134,4,134.4,
maskedImage633.png,0.436745331,102320,176874,134,5,134.5,
maskedImage637.png,0.32883406,46656,100329,134,5,134.5,
maskedImage645.png,0.423606699,100739,161108,134,5,134.5,
maskedImage638.png,0.156707632,32507,135727,134,6,134.6,
maskedImage646.png,0.039875012,5162,93559,134,6,134.6,
maskedImage648.png,0.252281645,29265,79874,134,6,134.6,
maskedImage626.png,0.631433847,75747,95001,134,7,134.7,
maskedImage631.png,0.753484506,127086,129382,134,7,134.7,
maskedImage634.png,0.486416885,29882,54467,134,7,134.7,
maskedImage625.png,0.855426848,169757,143289,134,8,134.8,
maskedImage627.png,0.877258567,326888,254348,134,8,134.8,
maskedImage630.png,0.856919607,225383,193430,134,8,134.8,
maskedImage658.png,0.097464931,18715,134346,135,1,135.1,
maskedImage661.png,0.0032328,485,96032,135,1,135.1,
maskedImage669.png,0.00276986,271,67031,135,1,135.1,
maskedImage655.png,0.127649027,5895,37823,135,2,135.2,
maskedImage671.png,0.885752054,426128,345800,135,2,135.2,
maskedImage672.png,0.765685105,215031,211682,135,2,135.2,
maskedImage663.png,0.897958555,211367,161842,135,3,135.3,
maskedImage666.png,0.868414637,365318,299209,135,3,135.3,
maskedImage670.png,0.88372093,210737,167150,135,3,135.3,
maskedImage654.png,1.027859204,190977,140003,135,4,135.4,
maskedImage656.png,0.827376008,228077,198753,135,4,135.4,
maskedImage660.png,0.376210467,21295,50343,135,4,135.4,
maskedImage650.png,0.994814507,243940,170443,135,5,135.5,
maskedImage664.png,0.446653948,38469,74114,135,5,135.5,
maskedImage667.png,0.440158259,46945,86412,135,5,135.5,
maskedImage652.png,0.652372852,75690,87775,135,6,135.6,
maskedImage653.png,0.811608757,258075,235606,135,6,135.6,
maskedImage662.png,0.202553571,13110,52087,135,6,135.6,
maskedImage649.png,0.90072018,239328,194543,135,7,135.7,
maskedImage665.png,0.933478055,284410,213599,135,7,135.7,
maskedImage668.png,0.714617635,88335,91538,135,7,135.7,
maskedImage651.png,0.683312547,94913,107017,135,8,135.8,
maskedImage657.png,0.745034678,126946,128429,135,8,135.8,
maskedImage659.png,0.395875764,50132,94164,135,8,135.8,
maskedImage674.png,0.119342852,17866,99311,136,1,136.1,
maskedImage679.png,0,0,117980,136,1,136.1,
maskedImage690.png,0.006243109,6881,157333,136,1,136.1,
maskedImage681.png,0.875997447,282050,228835,136,2,136.2,
maskedImage682.png,0.841388374,206028,171356,136,2,136.2,
maskedImage688.png,0.924258939,314667,236324,136,2,136.2,
maskedImage673.png,0.562962531,95475,133211,136,3,136.3,
maskedImage678.png,0.54564909,70818,106838,136,3,136.3,
maskedImage695.png,0.500416474,34710,54121,136,3,136.3,
maskedImage680.png,0.860040792,247634,207075,136,4,136.4,
maskedImage687.png,0.85610136,153817,124120,136,4,136.4,
maskedImage693.png,0.856767818,311468,246892,136,4,136.4,
maskedImage684.png,0.618522618,160037,191953,136,5,136.5,
maskedImage691.png,0.772429879,369395,345802,136,5,136.5,
maskedImage694.png,0.528857949,57164,88262,136,5,136.5,
maskedImage675.png,0.917285622,253274,188333,136,6,136.6,
maskedImage683.png,0.445429458,40989,72934,136,6,136.6,
maskedImage692.png,1.010008655,449223,335135,136,6,136.6,
maskedImage676.png,0.710512868,142775,144574,136,7,136.7,
maskedImage677.png,0.863325786,321256,270597,136,7,136.7,
maskedImage689.png,0.796097393,143326,131226,136,7,136.7,
maskedImage685.png,0.69324544,129943,145219,136,8,136.8,
maskedImage686.png,0.998728592,159672,115472,136,8,136.8,
maskedImage696.png,0.900514686,277987,214750,136,8,136.8,
'maskedImage53.png',0.787098327,279040,251548,137,1,137.1,
'maskedImage60.png',0.106613661,25253,186954,137,1,137.1,
'maskedImage71.png',0.634251273,414466,482238,137,1,137.1,
'maskedImage58.png',0.390405565,55790,112681,137,2,137.2,
'maskedImage68.png',0.904557369,538426,433597,137,2,137.2,
'maskedImage69.png',0.845706699,322939,275013,137,2,137.2,
'maskedImage56.png',0.986314898,353079,254292,137,3,137.3,
'maskedImage57.png',0.980601382,618872,478867,137,3,137.3,
'maskedImage66.png',0.883190718,375364,300502,137,3,137.3,
'maskedImage49.png',0.060252847,2139,28868,137,4,137.4,
'maskedImage52.png',0.706087683,139627,148331,137,4,137.4,
'maskedImage72.png',0.153114999,22812,95302,137,4,137.4,
'maskedImage51.png',0.454493088,57471,100914,137,5,137.5,
'maskedImage55.png',0.974814056,610707,464905,137,5,137.5,
'maskedImage59.png',0.99091959,536737,406679,137,5,137.5,
'maskedImage62.png',1.000281699,596333,430092,137,6,137.6,
'maskedImage65.png',0.855683205,344353,282835,137,6,137.6,
'maskedImage70.png',0.768750184,343393,319419,137,6,137.6,
'maskedImage63.png',0.000671868,205,146038,137,7,137.7,
'maskedImage64.png',0.000141304,78,167778,137,7,137.7,
'maskedImage67.png',0.088429453,22731,170859,137,7,137.7,
'maskedImage50.png',0.067962821,4739,50084,137,8,137.8,
'maskedImage54.png',0.003538001,251,59383,137,8,137.8,
'maskedImage61.png',0.085343992,8294,71848,137,8,137.8,
maskedImage699.png,0.002090725,580,120738,138,1,138.1,
maskedImage705.png,0.00548646,7692,189134,138,1,138.1,
maskedImage713.png,0.048941101,13915,152259,138,1,138.1,
maskedImage700.png,0.459004476,41149,69485,138,2,138.2,
maskedImage703.png,0.918253428,240029,184524,138,2,138.2,
maskedImage717.png,0.608863915,52896,65605,138,2,138.2,
maskedImage704.png,0.787281774,169099,149481,138,3,138.3,
maskedImage708.png,0.846423492,334307,288723,138,3,138.3,
maskedImage715.png,0.463867594,49334,84654,138,3,138.3,
maskedImage709.png,0.955806962,539499,406050,138,4,138.4,
maskedImage710.png,0.886238131,203036,156226,138,4,138.4,
maskedImage719.png,0.975331398,286795,229771,138,4,138.4,
maskedImage707.png,0.762914684,126191,121671,138,5,138.5,
maskedImage716.png,0.705370217,145515,155410,138,5,138.5,
maskedImage718.png,0.682703493,146724,171981,138,5,138.5,
maskedImage706.png,0.777548807,76805,68064,138,6,138.6,
maskedImage712.png,0.994560574,706241,499021,138,6,138.6,
maskedImage720.png,0.953315353,358527,266664,138,6,138.6,
maskedImage697.png,0.426913521,39226,67473,138,7,138.7,
maskedImage701.png,0.307562105,19417,47563,138,7,138.7,
maskedImage702.png,0.211655694,5628,25546,138,7,138.7,
maskedImage698.png,0.621332413,98498,108314,138,8,138.8,
maskedImage711.png,0.643279969,93962,104025,138,8,138.8,
maskedImage714.png,0.762511985,120723,107629,138,8,138.8,
maskedImage730.png,0.011767039,2348,119293,139,1,139.1,
maskedImage736.png,0.004848344,715,93742,139,1,139.1,
maskedImage740.png,0.006234209,1038,60315,139,1,139.1,
maskedImage739.png,0.39180216,37032,84315,139,2,139.2,
maskedImage742.png,0.718034112,136894,141471,139,2,139.2,
maskedImage744.png,0.69592982,153977,170838,139,2,139.2,
maskedImage723.png,0.659391155,88753,99830,139,3,139.3,
maskedImage732.png,0.56321882,49193,66815,139,3,139.3,
maskedImage733.png,0.495958943,41310,67270,139,3,139.3,
maskedImage731.png,0.453551913,22212,35335,139,4,139.4,
maskedImage734.png,0.116886586,6529,44215,139,4,139.4,
maskedImage738.png,0.301221073,26044,68196,139,4,139.4,
maskedImage725.png,0.81298707,267964,238896,139,5,139.5,
maskedImage727.png,0.689482506,108294,121839,139,5,139.5,
maskedImage737.png,0.656892863,82538,94512,139,5,139.5,
maskedImage722.png,0.910810935,283964,215067,139,6,139.6,
maskedImage728.png,0.620750552,58660,72013,139,6,139.6,
maskedImage743.png,0.603062819,153475,194774,139,6,139.6,
maskedImage724.png,0.397463819,35964,73853,139,7,139.7,
maskedImage735.png,0.700127528,131389,137724,139,7,139.7,
maskedImage741.png,0.456140351,41133,78143,139,7,139.7,
maskedImage721.png,0.493630302,54574,87623,139,8,139.8,
maskedImage726.png,0.481917352,28761,47518,139,8,139.8,
maskedImage729.png,0.68105643,101553,113653,139,8,139.8,
maskedImage758.png,0.751019447,138787,135724,140,1,140.1,
maskedImage761.png,0.005427515,499,68411,140,1,140.1,
maskedImage767.png,0.005040065,788,97630,140,1,140.1,
maskedImage747.png,0.584979217,68414,87543,140,2,140.2,
maskedImage750.png,0.576306748,71471,92588,140,2,140.2,
maskedImage763.png,0.788357857,162286,155207,140,2,140.2,
maskedImage746.png,0.754106883,72620,68480,140,3,140.3,
maskedImage749.png,0.760828399,87612,83043,140,3,140.3,
maskedImage753.png,0.568149617,88111,117791,140,3,140.3,
maskedImage748.png,0.730872519,95763,89682,140,4,140.4,
maskedImage751.png,0.7501745,135543,134395,140,4,140.4,
maskedImage754.png,0.924328259,412554,319828,140,4,140.4,
maskedImage756.png,0.744042048,143210,137936,140,5,140.5,
maskedImage760.png,0.61369223,100178,129197,140,5,140.5,
maskedImage768.png,0.459758597,62062,114885,140,5,140.5,
maskedImage752.png,0.468497273,23240,42891,140,6,140.6,
maskedImage755.png,0.760665891,135765,130913,140,6,140.6,
maskedImage757.png,0.538251493,36574,54750,140,6,140.6,
maskedImage759.png,0.491235314,44066,72341,140,7,140.7,
maskedImage764.png,0.707680281,122545,130644,140,7,140.7,
maskedImage766.png,0.858526747,193525,165384,140,7,140.7,
maskedImage745.png,0.287068382,9120,24784,140,8,140.8,
maskedImage762.png,0.336202921,14651,36117,140,8,140.8,
maskedImage765.png,0.431322824,21806,39334,140,8,140.8,
maskedImage781.png,0.03622894,4167,83008,141,1,141.1,
maskedImage782.png,0.102080347,17097,106519,141,1,141.1,
maskedImage787.png,0,4,99262,141,1,141.1,
maskedImage775.png,0.661929185,70088,83136,141,2,141.2,
maskedImage786.png,0.484114083,51883,88674,141,2,141.2,
maskedImage791.png,0.778513192,201676,194863,141,2,141.2,
maskedImage769.png,0.655198924,100190,114288,141,3,141.3,
maskedImage771.png,0.5837643,95983,128709,141,3,141.3,
maskedImage773.png,0.675116419,58331,64773,141,3,141.3,
maskedImage770.png,0.679603178,100316,112846,141,4,141.4,
maskedImage774.png,0.653979416,80968,93508,141,4,141.4,
maskedImage776.png,0.686104244,109458,120152,141,4,141.4,
maskedImage772.png,0.815720276,262856,240847,141,5,141.5,
maskedImage778.png,0.470768185,57905,98979,141,5,141.5,
maskedImage785.png,0.800855132,155022,140053,141,5,141.5,
maskedImage779.png,0.644364502,85313,99595,141,6,141.6,
maskedImage783.png,0.949597489,395486,287999,141,6,141.6,
maskedImage784.png,0.826075693,261980,239803,141,6,141.6,
maskedImage789.png,0.79197261,198243,187471,141,7,141.7,
maskedImage790.png,0.723490479,139641,147514,141,7,141.7,
maskedImage792.png,0.562813279,70225,96779,141,7,141.7,
maskedImage777.png,0.713759182,199374,206766,141,8,141.8,
maskedImage780.png,0.386148698,39520,87831,141,8,141.8,
maskedImage788.png,0.408632138,93731,164340,141,8,141.8,
maskedImage804.png,0,0,62104,142,1,142.1,
maskedImage806.png,0.266314178,62980,155827,142,1,142.1,
maskedImage810.png,0.063785433,8746,108974,142,1,142.1,
maskedImage797.png,0.109907683,4504,29422,142,2,142.2,
maskedImage805.png,0.710309258,122207,135328,142,2,142.2,
maskedImage808.png,0.744271622,175870,176773,142,2,142.2,
maskedImage799.png,0.64863964,105610,124743,142,3,142.3,
maskedImage800.png,0.802048092,189096,173372,142,3,142.3,
maskedImage807.png,0.736887693,133677,134508,142,3,142.3,
maskedImage794.png,0.656145079,97559,113993,142,4,142.4,
maskedImage796.png,0.722415166,147294,152064,142,4,142.4,
maskedImage798.png,0.754723064,160990,147737,142,4,142.4,
maskedImage801.png,0.771174749,178394,166289,142,5,142.5,
maskedImage803.png,0.628975667,106139,125026,142,5,142.5,
maskedImage816.png,0.662665331,150281,168054,142,5,142.5,
maskedImage793.png,0.401743552,16677,31476,142,6,142.6,
maskedImage809.png,0.698686309,155632,167796,142,6,142.6,
maskedImage814.png,0.787639061,150216,134182,142,6,142.6,
maskedImage795.png,0.271128933,11503,35728,142,7,142.7,
maskedImage812.png,0.962828644,677601,516973,142,7,142.7,
maskedImage815.png,0.526732056,59056,85419,142,7,142.7,
maskedImage802.png,0.316055009,36329,93995,142,8,142.8,
maskedImage811.png,0.534637558,54397,83284,142,8,142.8,
maskedImage813.png,0.604527827,93209,119162,142,8,142.8,
maskedImage828.png,0.110109263,40287,214242,143,1,143.1,
maskedImage834.png,0.001709048,322,65900,143,1,143.1,
maskedImage839.png,0.01866087,2087,71613,143,1,143.1,
maskedImage817.png,0.684917862,152115,169708,143,2,143.2,
maskedImage820.png,0.697706531,155145,167016,143,2,143.2,
maskedImage831.png,0.689880278,93306,108353,143,2,143.2,
maskedImage819.png,0.57971615,58412,76118,143,3,143.3,
maskedImage822.png,0.79874494,146715,127583,143,3,143.3,
maskedImage837.png,0.736044697,153688,152578,143,3,143.3,
maskedImage823.png,0.048983575,4843,55458,143,4,143.4,
maskedImage826.png,0.465317146,52799,77964,143,4,143.4,
maskedImage838.png,0.182975481,11803,51195,143,4,143.4,
maskedImage835.png,0.494626039,29363,51120,143,5,143.5,
maskedImage836.png,0.477110485,48744,78007,143,5,143.5,
maskedImage840.png,0.267204505,14695,45188,143,5,143.5,
maskedImage824.png,0.494076076,79156,121487,143,6,143.6,
maskedImage829.png,0.09716267,13678,94412,143,6,143.6,
maskedImage830.png,0.01358771,1432,66816,143,6,143.6,
maskedImage821.png,0.796508741,206163,190855,143,7,143.7,
maskedImage825.png,0.943993468,307065,223605,143,7,143.7,
maskedImage827.png,0.553126288,65812,99392,143,7,143.7,
maskedImage818.png,0.791669082,99992,92354,143,8,143.8,
maskedImage832.png,0.835017469,176612,146812,143,8,143.8,
maskedImage833.png,0.870271025,224322,174850,143,8,143.8,
maskedImage844.png,0.169925578,35448,145865,144,1,144.1,
maskedImage849.png,0,0,77929,144,1,144.1,
maskedImage859.png,0.020366221,4528,125754,144,1,144.1,
maskedImage842.png,0.548752328,49213,65860,144,2,144.2,
maskedImage858.png,0.490615393,58615,93979,144,2,144.2,
maskedImage861.png,0.592888551,133391,174903,144,2,144.2,
maskedImage846.png,0.685866611,65921,70253,144,3,144.3,
maskedImage851.png,0.88589708,245323,187495,144,3,144.3,
maskedImage854.png,0.8178351,177718,152064,144,3,144.3,
maskedImage845.png,0.878567927,209357,164742,144,4,144.4,
maskedImage853.png,0.607046011,92097,127921,144,4,144.4,
maskedImage856.png,0.667323854,114399,133180,144,4,144.4,
maskedImage857.png,0.795412564,187308,175530,144,5,144.5,
maskedImage863.png,0.599977271,72165,91904,144,5,144.5,
maskedImage864.png,0.722661327,141386,143241,144,5,144.5,
maskedImage841.png,0.776009732,215502,205222,144,6,144.6,
maskedImage843.png,0.419418319,53748,100436,144,6,144.6,
maskedImage855.png,0.714476246,94765,94827,144,6,144.6,
maskedImage848.png,0.689627121,119715,130485,144,7,144.7,
maskedImage852.png,0.403612997,51230,98243,144,7,144.7,
maskedImage862.png,0.334800915,61859,128068,144,7,144.7,
maskedImage847.png,0.565793781,58613,82145,144,8,144.8,
maskedImage850.png,0.867912303,246365,193311,144,8,144.8,
maskedImage860.png,0.699912511,115833,127918,144,8,144.8,
maskedImage868.png,0,4,123238,145,1,145.1,
maskedImage874.png,0,2,103000,145,1,145.1,
maskedImage875.png,0.119985323,12032,70556,145,1,145.1,
maskedImage876.png,0.856269708,252272,213351,145,2,145.2,
maskedImage885.png,0.64417701,130615,155739,145,2,145.2,
maskedImage886.png,0.808081911,140497,126117,145,2,145.2,
maskedImage871.png,0.674174991,78728,93924,145,3,145.3,
